BODEGA (COMERCIAL/INDUSTRIAL),CODIGO,LOTE,PRECIO1,PRECIO2,IVA(12/0/EX/NO)
COMERCIAL,7861028868934.4427.0000,FUNDA COJIN MILENIO NEW LOOK PASO 70X40cm,23.0357,0,0
COMERCIAL,7861028868934.4429.0000,FUNDA COJIN MILENIO NEW LOOK PASO 70X40cm,23.0357,0,0
COMERCIAL,7861028868934.4430.0000,FUNDA COJIN MILENIO NEW LOOK PASO 70X40cm,23.0357,0,0
COMERCIAL,7861028868934.4431.0000,FUNDA COJIN MILENIO NEW LOOK PASO 70X40cm,23.0357,0,0
COMERCIAL,7861028869009.4253.4252,SET PARA DUVET MANNING 1.5-TWIN,49.7232,0,0
COMERCIAL,7861028869009.4256.4257,SET PARA DUVET MANNING 1.5-TWIN,49.7232,0,0
COMERCIAL,7861028869009.4264.4265,SET PARA DUVET MANNING 1.5-TWIN,49.7232,0,0
COMERCIAL,7861028869009.4266.4267,SET PARA DUVET MANNING 1.5-TWIN,49.7232,0,0
COMERCIAL,7861028869009.4274.4275,SET PARA DUVET MANNING 1.5-TWIN,49.7232,0,0
COMERCIAL,7861028869009.4291.4292,SET PARA DUVET MANNING 1.5-TWIN,49.7232,0,0
COMERCIAL,7861028869009.4387.4388,SET PARA DUVET MANNING 1.5-TWIN,49.7232,0,0
COMERCIAL,7861028869009.4390.4389,SET PARA DUVET MANNING 1.5-TWIN,49.7232,0,0
COMERCIAL,7861028869009.4392.4391,SET PARA DUVET MANNING 1.5-TWIN,49.7232,0,0
COMERCIAL,7861028869009.4395.4396,SET PARA DUVET MANNING 1.5-TWIN,49.7232,0,0
COMERCIAL,7861028869009.4401.4402,SET PARA DUVET MANNING 1.5-TWIN,49.7232,0,0
COMERCIAL,7861028869009.4411.4412,SET PARA DUVET MANNING 1.5-TWIN,49.7232,0,0
COMERCIAL,7861028869009.4595.4579,SET PARA DUVET MANNING 1.5-TWIN,49.7232,0,0
COMERCIAL,7861028869009.4598.4577,SET PARA DUVET MANNING 1.5-TWIN,49.7232,0,0
COMERCIAL,7861028869016.4253.4252,SET PARA DUVET MANNING 2-FULL,58.4464,0,0
COMERCIAL,7861028869016.4256.4257,SET PARA DUVET MANNING 2-FULL,58.4464,0,0
COMERCIAL,7861028869016.4264.4265,SET PARA DUVET MANNING 2-FULL,58.4464,0,0
COMERCIAL,7861028869016.4266.4267,SET PARA DUVET MANNING 2-FULL,58.4464,0,0
COMERCIAL,7861028869016.4274.4275,SET PARA DUVET MANNING 2-FULL,58.4464,0,0
COMERCIAL,7861028869016.4291.4292,SET PARA DUVET MANNING 2-FULL,58.4464,0,0
COMERCIAL,7861028869016.4387.4388,SET PARA DUVET MANNING 2-FULL,58.4464,0,0
COMERCIAL,7861028869016.4390.4389,SET PARA DUVET MANNING 2-FULL,58.4464,0,0
COMERCIAL,7861028869016.4392.4391,SET PARA DUVET MANNING 2-FULL,58.4464,0,0
COMERCIAL,7861028869016.4395.4396,SET PARA DUVET MANNING 2-FULL,58.4464,0,0
COMERCIAL,7861028869016.4401.4402,SET PARA DUVET MANNING 2-FULL,58.4464,0,0
COMERCIAL,7861028869016.4411.4412,SET PARA DUVET MANNING 2-FULL,58.4464,0,0
COMERCIAL,7861028869016.4595.4579,SET PARA DUVET MANNING 2-FULL,58.4464,0,0
COMERCIAL,7861028869016.4595.4581,SET PARA DUVET MANNING 2-FULL,58.4464,0,0
COMERCIAL,7861028869016.4596.4588,SET PARA DUVET MANNING 2-FULL,58.4464,0,0
COMERCIAL,7861028869016.4598.4577,SET PARA DUVET MANNING 2-FULL,58.4464,0,0
COMERCIAL,7861028869023.4250.4251,SET PARA DUVET MANNING 2.5-QUEEN,68.1071,0,0
COMERCIAL,7861028869023.4253.4252,SET PARA DUVET MANNING 2.5-QUEEN,68.1071,0,0
COMERCIAL,7861028869023.4256.4257,SET PARA DUVET MANNING 2.5-QUEEN,68.1071,0,0
COMERCIAL,7861028869023.4262.4263,SET PARA DUVET MANNING 2.5-QUEEN,68.1071,0,0
COMERCIAL,7861028869023.4264.4265,SET PARA DUVET MANNING 2.5-QUEEN,68.1071,0,0
COMERCIAL,7861028869023.4266.4267,SET PARA DUVET MANNING 2.5-QUEEN,68.1071,0,0
COMERCIAL,7861028869023.4274.4275,SET PARA DUVET MANNING 2.5-QUEEN,68.1071,0,0
COMERCIAL,7861028869023.4291.4292,SET PARA DUVET MANNING 2.5-QUEEN,68.1071,0,0
COMERCIAL,7861028869023.4345.4344,SET PARA DUVET MANNING 2.5-QUEEN,68.1071,0,0
COMERCIAL,7861028869023.4350.4351,SET PARA DUVET MANNING 2.5-QUEEN,68.1071,0,0
COMERCIAL,7861028869023.4387.4388,SET PARA DUVET MANNING 2.5-QUEEN,68.1071,0,0
COMERCIAL,7861028869023.4390.4389,SET PARA DUVET MANNING 2.5-QUEEN,68.1071,0,0
COMERCIAL,7861028869023.4392.4391,SET PARA DUVET MANNING 2.5-QUEEN,68.1071,0,0
COMERCIAL,7861028869023.4395.4396,SET PARA DUVET MANNING 2.5-QUEEN,68.1071,0,0
COMERCIAL,7861028869023.4401.4402,SET PARA DUVET MANNING 2.5-QUEEN,68.1071,0,0
COMERCIAL,7861028869023.4411.4412,SET PARA DUVET MANNING 2.5-QUEEN,68.1071,0,0
COMERCIAL,7861028869023.4595.4581,SET PARA DUVET MANNING 2.5-QUEEN,68.1071,0,0
COMERCIAL,7861028869023.4596.4588,SET PARA DUVET MANNING 2.5-QUEEN,68.1071,0,0
COMERCIAL,7861028869023.4598.4577,SET PARA DUVET MANNING 2.5-QUEEN,68.1071,0,0
COMERCIAL,7861028869030.4253.4252,SET PARA DUVET MANNING 3-KING,72.75,0,0
COMERCIAL,7861028869030.4256.4257,SET PARA DUVET MANNING 3-KING,72.75,0,0
COMERCIAL,7861028869030.4264.4265,SET PARA DUVET MANNING 3-KING,72.75,0,0
COMERCIAL,7861028869030.4266.4267,SET PARA DUVET MANNING 3-KING,72.75,0,0
COMERCIAL,7861028869030.4274.4275,SET PARA DUVET MANNING 3-KING,72.75,0,0
COMERCIAL,7861028869030.4291.4292,SET PARA DUVET MANNING 3-KING,72.75,0,0
COMERCIAL,7861028869030.4387.4388,SET PARA DUVET MANNING 3-KING,72.75,0,0
COMERCIAL,7861028869030.4390.4389,SET PARA DUVET MANNING 3-KING,72.75,0,0
COMERCIAL,7861028869030.4392.4391,SET PARA DUVET MANNING 3-KING,72.75,0,0
COMERCIAL,7861028869030.4395.4396,SET PARA DUVET MANNING 3-KING,72.75,0,0
COMERCIAL,7861028869030.4401.4402,SET PARA DUVET MANNING 3-KING,72.75,0,0
COMERCIAL,7861028869030.4595.4581,SET PARA DUVET MANNING 3-KING,72.75,0,0
COMERCIAL,7861028869030.4596.4588,SET PARA DUVET MANNING 3-KING,72.75,0,0
COMERCIAL,7861028869030.4598.4577,SET PARA DUVET MANNING 3-KING,72.75,0,0
COMERCIAL,7861028870005.4215.4046,SET NORDICO PARRA MARRON 2-FULL,145.3393,0,0
COMERCIAL,7861028870012.4215.4046,SET NORDICO PARRA MARRON 2.5-QUEEN,158.9732,0,0
COMERCIAL,7861028870029.4215.4046,SET NORDICO PARRA MARRON 3-KING,183.8125,0,0
COMERCIAL,7861028870104.3889.3949,SET NORDICO QUEEN CRUDO A 2-FULL,250.7679,0,0
COMERCIAL,7861028870111.3889.3949,SET NORDICO QUEEN CRUDO A 2.5-QUEEN,259.8036,0,0
COMERCIAL,7861028870128.3889.3949,SET NORDICO QUEEN CRUDO A 3-KING,267.8393,0,0
COMERCIAL,7861028870203.3889.4232,SET NORDICO QUEEN CRUDO B 2-FULL,250.7679,0,0
COMERCIAL,7861028870210.3889.4232,SET NORDICO QUEEN CRUDO B 2.5-QUEEN,259.8036,0,0
COMERCIAL,7861028870227.3889.4232,SET NORDICO QUEEN CRUDO B 3-KING,267.8393,0,0
COMERCIAL,7861028870302.4322.3949,SET NORDICO ADAN UNICO 1.5-TWIN,190.1786,0,0
COMERCIAL,7861028870319.4322.3949,SET NORDICO ADAN UNICO 2-FULL,209.6071,0,0
COMERCIAL,7861028870326.4322.3949,SET NORDICO ADAN UNICO 2.5-QUEEN,220.4643,0,0
COMERCIAL,7861028870333.4322.3949,SET NORDICO ADAN UNICO 3-KING,233.3125,0,0
COMERCIAL,7861028870401.4321.4029,SET NORDICO PASS ROJO 2-FULL,172.6429,0,0
COMERCIAL,7861028870418.4321.4029,SET NORDICO PASS ROJO 2.5-QUEEN,192.9821,0,0
COMERCIAL,7861028870425.4321.4029,SET NORDICO PASS ROJO 3-KING,200.4018,0,0
COMERCIAL,7861028870500.4326.4239,SET NORDICO LESTER MALVA 2.5-QUEEN,225.1518,0,0
COMERCIAL,7861028870517.4326.4239,SET NORDICO LESTER MALVA 3-KING,245,0,0
COMERCIAL,7861028870609.3885.3445,SET NORDICO JACQUARD URAL CRUDO 2.5-QUEEN,155.4196,0,0
COMERCIAL,7861028870708.4319.4015,SET NORDICO SINTESIS BEIGE 1.5-TWIN,114.5804,0,0
COMERCIAL,7861028870715.4319.4015,SET NORDICO SINTESIS BEIGE 2-FULL,127.3929,0,0
COMERCIAL,7861028870722.4319.4015,SET NORDICO SINTESIS BEIGE 2.5-QUEEN,144.2679,0,0
COMERCIAL,7861028870739.4319.4015,SET NORDICO SINTESIS BEIGE 3-KING,158.7321,0,0
COMERCIAL,7861028870807.4349.4029,SET NORDICO PASS MALVA 1.5-TWIN,154.6339,0,0
COMERCIAL,7861028870814.4349.4029,SET NORDICO PASS MALVA 2-FULL,172.6429,0,0
COMERCIAL,7861028870821.4349.4029,SET NORDICO PASS MALVA 2.5-QUEEN,192.9821,0,0
COMERCIAL,7861028870838.4349.4029,SET NORDICO PASS MALVA 3-KING,200.4018,0,0
COMERCIAL,7861028870906.4323.3945,SET NORDICO SAONA LINO 2-FULL,163.1518,0,0
COMERCIAL,7861028870913.4323.3945,SET NORDICO SAONA LINO 2.5-QUEEN,172.1786,0,0
COMERCIAL,7861028870920.4323.3945,SET NORDICO SAONA LINO 3-KING,178.1786,0,0
COMERCIAL,7861028871002.0001.0000,CORTINA VENECIA METRO,35,0,0
COMERCIAL,7861028871002.0002.0000,CORTINA VENECIA METRO,35,0,0
COMERCIAL,7861028871002.0003.0000,CORTINA VENECIA METRO,35,0,0
COMERCIAL,7861028871002.0004.0000,CORTINA VENECIA METRO,35,0,0
COMERCIAL,7861028871002.0005.0000,CORTINA VENECIA METRO,35,0,0
COMERCIAL,7861028871002.0006.0000,CORTINA VENECIA METRO,35,0,0
COMERCIAL,7861028871002.0007.0000,CORTINA VENECIA METRO,35,0,0
COMERCIAL,7861028871002.0008.0000,CORTINA VENECIA METRO,35,0,0
COMERCIAL,7861028872009.0000.0000,PRODUCTO ESPECIAL SABANA AJUSTABLE HOTEL TC300 3-KING,57.6518,0,0
COMERCIAL,7861028872115.0000.0000,PRODUCTO ESPECIAL SET DE CAMA PRINCE 2-FULL,209.6071,0,0
COMERCIAL,7861028872207.0000.0000,PRODUCTO ESPECIAL SET DE CAMA VERSALLES 1.5-TWIN,190.1786,0,0
COMERCIAL,7861028872207.2080.1182,PRODUCTO ESPECIAL SET DE CAMA VERSALLES 1.5-TWIN,190.1786,0,0
COMERCIAL,7861028872214.2081.1621,PRODUCTO ESPECIAL SET DE CAMA VERSALLES 2-FULL,209.6071,0,0
COMERCIAL,7861028872221.2080.1182,PRODUCTO ESPECIAL SET DE CAMA VERSALLES 2.5-QUEEN,220.4643,0,0
COMERCIAL,7861028872306.0000.0000,PRODUCTO ESPECIAL CUBRECAMA FILO A FILO BOLSANO 2-FULL,117.9107,0,0
COMERCIAL,7861028872702.0000.0000,PRODUCTO ESPECIAL FUNDA DE ALMOHADA GABY 70X50cm,10.7143,0,0
COMERCIAL,7861028872719.0000.0000,PRODUCTO ESPECIAL FUNDA DE ALMOHADA GABY 90X50cm,11.5625,0,0
COMERCIAL,7861028872801.0000.0000,PRODUCTO ESPECIAL FUNDA DE ALMOHADA KRIZIA 70X50cm,4.2411,0,0
COMERCIAL,7861028872818.0000.0000,PRODUCTO ESPECIAL FUNDA DE ALMOHADA KRIZIA 90X50cm,4.2411,0,0
COMERCIAL,7861028872900.0000.0000,PRODUCTO ESPECIAL FUNDA DE ALMOHADA GABY ACOLCHADA 70X50cm,11.6071,0,0
COMERCIAL,7861028872917.0000.0000,PRODUCTO ESPECIAL FUNDA DE ALMOHADA GABY ACOLCHADA 90X50cm,12.4643,0,0
COMERCIAL,7861028873006.3963.0000,POLTRONA HUDSON 0.70X0.74X0.69X0.41cm,265,0,0
COMERCIAL,7861028873006.3964.0000,POLTRONA HUDSON 0.70X0.74X0.69X0.41cm,265,0,0
COMERCIAL,7861028873006.3967.0000,POLTRONA HUDSON 0.70X0.74X0.69X0.41cm,265,0,0
COMERCIAL,7861028873006.3977.0000,POLTRONA HUDSON 0.70X0.74X0.69X0.41cm,265,0,0
COMERCIAL,7861028873006.4302.0000,POLTRONA HUDSON 0.70X0.74X0.69X0.41cm,265,0,0
COMERCIAL,7861028873006.4303.0000,POLTRONA HUDSON 0.70X0.74X0.69X0.41cm,265,0,0
COMERCIAL,7861028873006.4304.0000,POLTRONA HUDSON 0.70X0.74X0.69X0.41cm,265,0,0
COMERCIAL,7861028873006.4305.0000,POLTRONA HUDSON 0.70X0.74X0.69X0.41cm,265,0,0
COMERCIAL,7861028873006.4306.0000,POLTRONA HUDSON 0.70X0.74X0.69X0.41cm,265,0,0
COMERCIAL,7861028873006.4309.0000,POLTRONA HUDSON 0.70X0.74X0.69X0.41cm,265,0,0
COMERCIAL,7861028873006.4310.0000,POLTRONA HUDSON 0.70X0.74X0.69X0.41cm,265,0,0
COMERCIAL,7861028873006.4311.0000,POLTRONA HUDSON 0.70X0.74X0.69X0.41cm,265,0,0
COMERCIAL,7861028873105.0000.0000,POLTRONA MILENIO 0.70X0.74X0.69X0.41cm,289,0,0
COMERCIAL,7861028873204.4933.4932,POLTRONA LOVE SEAT 1.20X0.83X0.75X0.50cm,535.6964,0,0
COMERCIAL,7861028873204.4935.4936,POLTRONA LOVE SEAT 1.20X0.83X0.75X0.50cm,535.6964,0,0
COMERCIAL,7861028873204.4938.4939,POLTRONA LOVE SEAT 1.20X0.83X0.75X0.50cm,535.6964,0,0
COMERCIAL,7861028873204.4941.4942,POLTRONA LOVE SEAT 1.20X0.83X0.75X0.50cm,535.6964,0,0
COMERCIAL,7861028873204.4944.4936,POLTRONA LOVE SEAT 1.20X0.83X0.75X0.50cm,535.6964,0,0
COMERCIAL,7861028873204.4944.4937,POLTRONA LOVE SEAT 1.20X0.83X0.75X0.50cm,535.6964,0,0
COMERCIAL,7861028873303.4933.4934,POLTRONA SINGLE SEAT 0.70X0.74X0.75X0.50cm,339.2857,0,0
COMERCIAL,7861028873303.4935.4937,POLTRONA SINGLE SEAT 0.70X0.74X0.75X0.50cm,339.2857,0,0
COMERCIAL,7861028873303.4938.4939,POLTRONA SINGLE SEAT 0.70X0.74X0.75X0.50cm,339.2857,0,0
COMERCIAL,7861028873303.4938.4940,POLTRONA SINGLE SEAT 0.70X0.74X0.75X0.50cm,339.2857,0,0
COMERCIAL,7861028873303.4941.4943,POLTRONA SINGLE SEAT 0.70X0.74X0.75X0.50cm,339.2857,0,0
COMERCIAL,7861028873303.4944.4937,POLTRONA SINGLE SEAT 0.70X0.74X0.75X0.50cm,339.2857,0,0
COMERCIAL,7861028874003.0000.0000,NAVIDAD ARBOL NAVIDEÑO VARIAS,35,0,0
COMERCIAL,7861028874102.0000.0000,NAVIDAD JUEGOS DE LUCES NAVIDEÑAS VARIAS,18,0,0
COMERCIAL,7861028874201.0000.0000,NAVIDAD CAJAS DE ADORNOS NAVIDEÑOS VARIAS,8,0,0
COMERCIAL,7861028874300.0000.0000,NAVIDAD GUIRNALDAS NAVIDEÑAS VARIAS,5,0,0
COMERCIAL,7861028874409.0000.0000,NAVIDAD ADORNOS INDIVIDUALES VARIAS,1,0,0
COMERCIAL,7861028875109.0000.0000,EDREDON DUVET TACTO PLUMA BOX STITCH TC220 2-FULL,81.1696,0,0
COMERCIAL,7861028875116.0000.0000,EDREDON DUVET TACTO PLUMA BOX STITCH TC220 2.5-QUEEN,91.4732,0,0
COMERCIAL,7861028875123.0000.0000,EDREDON DUVET TACTO PLUMA BOX STITCH TC220 3-KING,106.3393,0,0
COMERCIAL,7861028875130.0000.0000,EDREDON DUVET TACTO PLUMA BOX STITCH TC220 1.5-TWIN,72.0179,0,0
COMERCIAL,7861028875147.0000.0000,EDREDON DUVET TACTO PLUMA BOX STITCH TC220 EXTRA-KING,96.6696,0,0
COMERCIAL,7861028875406.4794.4614,EDREDON DUNE 1.5-TWIN,90.6696,0,0
COMERCIAL,7861028875406.4796.4732,EDREDON DUNE 1.5-TWIN,90.6696,0,0
COMERCIAL,7861028875406.4798.4884,EDREDON DUNE 1.5-TWIN,90.6696,0,0
COMERCIAL,7861028875406.4800.4874,EDREDON DUNE 1.5-TWIN,90.6696,0,0
COMERCIAL,7861028875406.4899.4900,EDREDON DUNE 1.5-TWIN,90.6696,0,0
COMERCIAL,7861028875413.4794.4614,EDREDON DUNE 2-FULL,108.3929,0,0
COMERCIAL,7861028875413.4796.4732,EDREDON DUNE 2-FULL,108.3929,0,0
COMERCIAL,7861028875413.4798.4884,EDREDON DUNE 2-FULL,108.3929,0,0
COMERCIAL,7861028875413.4800.4874,EDREDON DUNE 2-FULL,108.3929,0,0
COMERCIAL,7861028875413.4899.4900,EDREDON DUNE 2-FULL,108.3929,0,0
COMERCIAL,7861028875420.4794.4614,EDREDON DUNE 2.5-QUEEN,112.6071,0,0
COMERCIAL,7861028875420.4796.4732,EDREDON DUNE 2.5-QUEEN,112.6071,0,0
COMERCIAL,7861028875420.4798.4884,EDREDON DUNE 2.5-QUEEN,112.6071,0,0
COMERCIAL,7861028875420.4800.4874,EDREDON DUNE 2.5-QUEEN,112.6071,0,0
COMERCIAL,7861028875420.4899.4900,EDREDON DUNE 2.5-QUEEN,112.6071,0,0
COMERCIAL,7861028875437.4794.4614,EDREDON DUNE 3-KING,116.9732,0,0
COMERCIAL,7861028875437.4796.4732,EDREDON DUNE 3-KING,116.9732,0,0
COMERCIAL,7861028875437.4798.4884,EDREDON DUNE 3-KING,116.9732,0,0
COMERCIAL,7861028875437.4800.4874,EDREDON DUNE 3-KING,116.9732,0,0
COMERCIAL,7861028875437.4899.4900,EDREDON DUNE 3-KING,116.9732,0,0
COMERCIAL,7861028875505.0000.0000,EDREDON DUVET TC150 1.5-TWIN,44.6429,0,0
COMERCIAL,7861028875512.0000.0000,EDREDON DUVET TC150 2-FULL,50.5357,0,0
COMERCIAL,7861028875529.0000.0000,EDREDON DUVET TC150 2.5-QUEEN,56.6607,0,0
COMERCIAL,7861028875536.0000.0000,EDREDON DUVET TC150 3-KING,60.8571,0,0
COMERCIAL,7861028875543.0000.0000,EDREDON DUVET TC150 EXTRA-KING,69.3036,0,0
COMERCIAL,7861028875604.0000.0000,EDREDON INFANTIL 1.5-TWIN,28,0,0
COMERCIAL,7861028877202.3555.0000,COBERTOR MILENIO CORINTO 2.5-QUEEN,145.4911,0,0
COMERCIAL,7861028877202.3559.0000,COBERTOR MILENIO CORINTO 2.5-QUEEN,145.4911,0,0
COMERCIAL,7861028877219.3557.0000,COBERTOR MILENIO CORINTO 2-FULL,136.75,0,0
COMERCIAL,7861028877219.3561.0000,COBERTOR MILENIO CORINTO 2-FULL,136.75,0,0
COMERCIAL,7861028877226.3555.0000,COBERTOR MILENIO CORINTO 3-KING,163.25,0,0
COMERCIAL,7861028877226.3557.0000,COBERTOR MILENIO CORINTO 3-KING,163.25,0,0
COMERCIAL,7861028877226.3559.0000,COBERTOR MILENIO CORINTO 3-KING,163.25,0,0
COMERCIAL,7861028877226.3561.0000,COBERTOR MILENIO CORINTO 3-KING,163.25,0,0
COMERCIAL,7861028877233.3555.0000,COBERTOR MILENIO CORINTO 1.5-TWIN,132.2411,0,0
COMERCIAL,7861028877301.3554.0000,COBERTOR MILENIO BOLSANO 2-FULL,136.75,0,0
COMERCIAL,7861028877318.3554.0000,COBERTOR MILENIO BOLSANO 2.5-QUEEN,145.4911,0,0
COMERCIAL,7861028877325.3554.0000,COBERTOR MILENIO BOLSANO 3-KING,163.25,0,0
COMERCIAL,7861028877400.4514.4521,COBERTOR ROBEN 1.5-TWIN,71.1875,0,0
COMERCIAL,7861028877400.4515.4521,COBERTOR ROBEN 1.5-TWIN,71.1875,0,0
COMERCIAL,7861028877400.4516.4016,COBERTOR ROBEN 1.5-TWIN,71.1875,0,0
COMERCIAL,7861028877400.4517.4519,COBERTOR ROBEN 1.5-TWIN,71.1875,0,0
COMERCIAL,7861028877400.4518.4019,COBERTOR ROBEN 1.5-TWIN,71.1875,0,0
COMERCIAL,7861028877417.4514.4521,COBERTOR ROBEN 2-FULL,81.2768,0,0
COMERCIAL,7861028877417.4515.4521,COBERTOR ROBEN 2-FULL,81.2768,0,0
COMERCIAL,7861028877417.4516.4016,COBERTOR ROBEN 2-FULL,81.2768,0,0
COMERCIAL,7861028877417.4517.4519,COBERTOR ROBEN 2-FULL,81.2768,0,0
COMERCIAL,7861028877417.4518.4019,COBERTOR ROBEN 2-FULL,81.2768,0,0
COMERCIAL,7861028877424.4514.4521,COBERTOR ROBEN 2.5-QUEEN,85.9732,0,0
COMERCIAL,7861028877424.4515.4521,COBERTOR ROBEN 2.5-QUEEN,85.9732,0,0
COMERCIAL,7861028877424.4516.4016,COBERTOR ROBEN 2.5-QUEEN,85.9732,0,0
COMERCIAL,7861028877424.4517.4519,COBERTOR ROBEN 2.5-QUEEN,85.9732,0,0
COMERCIAL,7861028877424.4518.4019,COBERTOR ROBEN 2.5-QUEEN,85.9732,0,0
COMERCIAL,7861028877431.4514.4521,COBERTOR ROBEN 3-KING,91.8214,0,0
COMERCIAL,7861028877431.4515.4521,COBERTOR ROBEN 3-KING,91.8214,0,0
COMERCIAL,7861028877431.4516.4016,COBERTOR ROBEN 3-KING,91.8214,0,0
COMERCIAL,7861028877431.4517.4519,COBERTOR ROBEN 3-KING,91.8214,0,0
COMERCIAL,7861028877431.4518.4019,COBERTOR ROBEN 3-KING,91.8214,0,0
COMERCIAL,7861028877509.2459.4570,EDREDON DENMARK 1.5-TWIN,65.6339,0,0
COMERCIAL,7861028877509.2461.4448,EDREDON DENMARK 1.5-TWIN,65.6339,0,0
COMERCIAL,7861028877509.2463.2542,EDREDON DENMARK 1.5-TWIN,65.6339,0,0
COMERCIAL,7861028877509.4293.4578,EDREDON DENMARK 1.5-TWIN,65.6339,0,0
COMERCIAL,7861028877509.4299.4569,EDREDON DENMARK 1.5-TWIN,65.6339,0,0
COMERCIAL,7861028877516.2455.3445,EDREDON DENMARK 2-FULL,81.8036,0,0
COMERCIAL,7861028877516.2459.4570,EDREDON DENMARK 2-FULL,81.8036,0,0
COMERCIAL,7861028877516.2461.4448,EDREDON DENMARK 2-FULL,81.8036,0,0
COMERCIAL,7861028877516.4293.4578,EDREDON DENMARK 2-FULL,81.8036,0,0
COMERCIAL,7861028877516.4297.2542,EDREDON DENMARK 2-FULL,81.8036,0,0
COMERCIAL,7861028877516.4299.4569,EDREDON DENMARK 2-FULL,81.8036,0,0
COMERCIAL,7861028877523.2459.4570,EDREDON DENMARK 2.5-QUEEN,88.2232,0,0
COMERCIAL,7861028877523.2461.4448,EDREDON DENMARK 2.5-QUEEN,88.2232,0,0
COMERCIAL,7861028877523.2471.4589,EDREDON DENMARK 2.5-QUEEN,88.2232,0,0
COMERCIAL,7861028877523.4293.4578,EDREDON DENMARK 2.5-QUEEN,88.2232,0,0
COMERCIAL,7861028877523.4297.2542,EDREDON DENMARK 2.5-QUEEN,88.2232,0,0
COMERCIAL,7861028877523.4299.4569,EDREDON DENMARK 2.5-QUEEN,88.2232,0,0
COMERCIAL,7861028877530.2455.3445,EDREDON DENMARK 3-KING,96.2589,0,0
COMERCIAL,7861028877530.2459.4570,EDREDON DENMARK 3-KING,96.2589,0,0
COMERCIAL,7861028877530.2461.4448,EDREDON DENMARK 3-KING,96.2589,0,0
COMERCIAL,7861028877530.4293.4578,EDREDON DENMARK 3-KING,96.2589,0,0
COMERCIAL,7861028877530.4297.2542,EDREDON DENMARK 3-KING,96.2589,0,0
COMERCIAL,7861028877530.4299.4569,EDREDON DENMARK 3-KING,96.2589,0,0
COMERCIAL,7861028877608.4620.4629,COBERTOR MOONDANCE 1.5-TWIN,76.25,0,0
COMERCIAL,7861028877608.4621.4658,COBERTOR MOONDANCE 1.5-TWIN,76.25,0,0
COMERCIAL,7861028877608.4624.4449,COBERTOR MOONDANCE 1.5-TWIN,76.25,0,0
COMERCIAL,7861028877608.4626.4024,COBERTOR MOONDANCE 1.5-TWIN,76.25,0,0
COMERCIAL,7861028877608.4627.4614,COBERTOR MOONDANCE 1.5-TWIN,76.25,0,0
COMERCIAL,7861028877615.4619.4681,COBERTOR MOONDANCE 2-FULL,83.9196,0,0
COMERCIAL,7861028877615.4620.4629,COBERTOR MOONDANCE 2-FULL,83.9196,0,0
COMERCIAL,7861028877615.4621.4658,COBERTOR MOONDANCE 2-FULL,83.9196,0,0
COMERCIAL,7861028877615.4622.4614,COBERTOR MOONDANCE 2-FULL,83.9196,0,0
COMERCIAL,7861028877615.4623.4616,COBERTOR MOONDANCE 2-FULL,83.9196,0,0
COMERCIAL,7861028877615.4627.4614,COBERTOR MOONDANCE 2-FULL,83.9196,0,0
COMERCIAL,7861028877615.4628.4613,COBERTOR MOONDANCE 2-FULL,83.9196,0,0
COMERCIAL,7861028877622.4619.4681,COBERTOR MOONDANCE 2.5-QUEEN,89.9643,0,0
COMERCIAL,7861028877622.4620.4629,COBERTOR MOONDANCE 2.5-QUEEN,89.9643,0,0
COMERCIAL,7861028877622.4621.4658,COBERTOR MOONDANCE 2.5-QUEEN,89.9643,0,0
COMERCIAL,7861028877622.4622.4614,COBERTOR MOONDANCE 2.5-QUEEN,89.9643,0,0
COMERCIAL,7861028877622.4623.4616,COBERTOR MOONDANCE 2.5-QUEEN,89.9643,0,0
COMERCIAL,7861028877622.4624.4449,COBERTOR MOONDANCE 2.5-QUEEN,89.9643,0,0
COMERCIAL,7861028877622.4625.4521,COBERTOR MOONDANCE 2.5-QUEEN,89.9643,0,0
COMERCIAL,7861028877622.4626.4024,COBERTOR MOONDANCE 2.5-QUEEN,89.9643,0,0
COMERCIAL,7861028877622.4627.4614,COBERTOR MOONDANCE 2.5-QUEEN,89.9643,0,0
COMERCIAL,7861028877622.4628.4613,COBERTOR MOONDANCE 2.5-QUEEN,89.9643,0,0
COMERCIAL,7861028877639.4619.4681,COBERTOR MOONDANCE 3-KING,96.1518,0,0
COMERCIAL,7861028877639.4621.4658,COBERTOR MOONDANCE 3-KING,96.1518,0,0
COMERCIAL,7861028877639.4623.4616,COBERTOR MOONDANCE 3-KING,96.1518,0,0
COMERCIAL,7861028877639.4624.4449,COBERTOR MOONDANCE 3-KING,96.1518,0,0
COMERCIAL,7861028877639.4626.4024,COBERTOR MOONDANCE 3-KING,96.1518,0,0
COMERCIAL,7861028877639.4628.4613,COBERTOR MOONDANCE 3-KING,96.1518,0,0
COMERCIAL,7861028877707.2077.3014,COBERTOR INFINITY 1.5-TWIN,63.5804,0,0
COMERCIAL,7861028877714.2077.3014,COBERTOR INFINITY 2-FULL,68.75,0,0
COMERCIAL,7861028877721.2077.3014,COBERTOR INFINITY 2.5-QUEEN,75.3036,0,0
COMERCIAL,7861028877738.2077.3014,COBERTOR INFINITY 3-KING,81.75,0,0
COMERCIAL,7861028877806.4664.4734,COBERTOR SHAG 2-FULL,93.5089,0,0
COMERCIAL,7861028877806.4665.4894,COBERTOR SHAG 2-FULL,93.5089,0,0
